0.000000,1.562847,DbMaj7
1.562847,3.073599,FMin7
3.073599,4.584351,GbMin7
4.584351,6.095103,BMaj7
6.095103,6.739777,CMin7
6.739777,7.430034,EbMaj7
7.430034,8.387278,AbMin7
8.387278,9.116606,Bb7
9.116606,10.672941,EbMaj7
10.672941,12.164158,BbMaj7
13.655374,15.179150,DMaj7
15.179150,16.702925,GbMin7
18.174606,19.698382,CMaj7
19.698382,21.222157,AMin7
21.222157,22.745933,GMaj7
22.745933,24.230637,DMaj7
24.230637,25.715342,BbMin7
25.715342,27.271677,DMaj7
27.271677,28.769405,GbMaj7
30.273645,31.771373,AbMin7
31.771373,33.295149,AMin7
33.295149,34.805901,DMaj7
39.344668,40.855420,EbMin7
