0.399113,3.621577,AbMaj7
3.621577,6.903169,GMin7
6.903169,10.081288,EbMaj7
10.081288,13.392444,CMin7
13.392444,16.629690,FMin7
16.629690,23.118965,AbMin7
23.118965,26.356211,AbMin7
26.356211,29.593458,BbMaj7
29.593458,32.830704,EbMaj7
32.830704,36.067951,CMin7
36.067951,39.305197,FMin7
39.305197,42.542443,GMin7
42.542443,49.061282,CMin7
49.061282,52.298528,AbMaj7
52.298528,55.535775,BbMaj7
55.535775,58.773021,EbMaj7
58.773021,60.369471,DbMaj7
60.369471,62.010267,C7
62.010267,65.277078,FMin7
65.277078,71.781134,AbMin7
71.781134,75.047945,FMin7
75.047945,78.314755,Bb7
78.314755,79.911205,EbMaj7
79.911205,81.507655,BbMin7
81.507655,84.774466,C7
84.774466,88.041276,FMin7
88.041276,94.456641,BbMaj7
94.456641,97.723451,AbMaj7
97.723451,100.990261,EbMaj7
100.990261,102.586712,EbMaj7
102.586712,104.183162,DbMaj7
104.183162,107.420408,C7
107.420408,110.731564,FMin7
110.731564,117.176493,Bb7
117.176493,120.487649,AbMaj7
120.487649,123.636204,BbMaj7
123.636204,126.917796,EbMaj7
126.917796,130.199389,CMin7
130.199389,133.480981,FMin7
133.480981,136.688663,Bb7
136.688663,143.148374,CMin7
143.148374,146.429966,FMin7
146.429966,149.711558,BbMaj7
149.711558,154.293962,EbMaj7
154.293962,156.215615,C7
156.215615,159.378952,FMin7
159.378952,165.838663,AbMin7
165.838663,169.001999,FMin7
169.001999,172.327937,BbMaj7
172.327937,175.550402,EbMaj7
175.550402,178.772866,C7
178.772866,182.069240,FMin7
182.069240,185.291705,Bb7
185.291705,188.514169,AbMaj7
188.514169,191.736634,EbMaj7
191.736634,193.451339,EbMaj7
193.451339,195.033008,DbMaj7
195.033008,198.270254,C7
198.270254,201.507501,FMin7
201.507501,204.744747,GMin7
204.744747,207.981993,AbMaj7
207.981993,211.219240,BbMaj7
211.219240,214.456486,CMin7
214.456486,217.693732,EbMaj7
217.693732,220.930979,AbMaj7
220.930979,224.168225,BbMaj7
224.168225,227.405472,CMin7
227.405472,230.642718,EbMaj7
230.642718,233.879964,AbMaj7
233.879964,237.117211,BbMaj7
237.117211,240.354457,CMin7
240.354457,243.591703,EbMaj7
243.591703,246.828950,AbMaj7
246.828950,256.644163,GMaj7
256.644163,259.881409,AbMaj7
259.881409,263.118655,BbMaj7
263.118655,264.655978,EbMaj7
264.655978,266.237646,DbMaj7
266.237646,269.607930,C7
269.607930,272.904304,FMin7
272.904304,279.955293,BbMaj7
