0.000000,3.692489,EMin7
3.692489,7.309621,GMaj7
7.309621,13.915910,DMaj7
13.915910,17.934946,EMin7
17.934946,21.476721,GMaj7
21.476721,28.233724,DMaj7
28.233724,32.277879,EMin7
32.277879,35.945248,GMaj7
35.945248,43.154393,DMaj7
43.154393,46.645930,EMin7
46.645930,50.187705,GMaj7
50.187705,57.396850,DMaj7
57.396850,60.988863,EMin7
60.988863,64.480400,GMaj7
64.480400,71.714664,DMaj7
71.714664,75.382034,EMin7
75.382034,78.722857,GMaj7
78.722857,86.057597,DMaj7
86.057597,89.599372,EMin7
89.599372,93.166266,GMaj7
93.166266,100.375411,DMaj7
100.375411,103.942305,EMin7
103.942305,107.358485,GMaj7
107.358485,114.718344,DMaj7
114.718344,118.235000,EMin7
118.235000,121.852132,GMaj7
121.852132,129.111514,DMaj7
129.111514,132.477457,EMin7
132.477457,136.195064,GMaj7
136.195064,143.379090,DMaj7
143.379090,146.920865,EMin7
146.920865,150.337045,GMaj7
150.337045,157.747142,DMaj7
157.747142,161.163322,EMin7
161.163322,164.906049,GMaj7
164.906049,172.014718,DMaj7
172.014718,175.631850,EMin7
175.631850,179.123387,GMaj7
179.123387,186.332532,DMaj7
186.332532,189.974783,EMin7
189.974783,193.541677,GMaj7
193.541677,200.775941,DMaj7
