0.167204,0.955711,BbMaj7
0.957101,1.522137,AMin7
1.522137,2.375456,BbMaj7
2.375456,3.592013,DMaj7
4.318487,4.964242,FMaj7
4.964242,6.993758,EMin7
6.993758,7.702935,BbMaj7
7.702935,8.446707,EMaj7
8.446707,9.202010,GbMin7
9.202010,10.291721,AbMin7
10.291721,11.052790,GbMaj7
11.052790,11.813858,FMin7
12.355831,13.664638,B7
13.664638,14.425707,DbMaj7
14.425707,15.059930,GbMin7
15.059930,16.524411,GbMaj7
16.524411,17.014493,F7
17.014493,17.792858,GbMaj7
17.792858,18.461676,BbMin7
18.461676,21.165775,EbMaj7
21.165775,22.226658,DMaj7
22.226658,22.907008,EMin7
22.907008,23.766092,GbMin7
23.766092,24.625177,AMaj7
24.625177,25.288229,EbMin7
25.288229,27.139009,Bb7
27.139009,27.900078,EbMaj7
27.900078,29.427980,FMin7
29.427980,29.785452,Bb7
29.785452,30.517692,AbMin7
30.517692,31.261464,EbMaj7
31.261464,32.691350,FMin7
32.691350,33.112244,Bb7
33.112244,33.873312,AbMin7
33.873312,34.645912,DbMaj7
34.645912,35.401215,FMin7
35.401215,36.156518,DbMaj7
36.156518,36.467864,BbMin7
36.467864,36.779210,DbMin7
37.247553,38.002856,DbMaj7
38.003893,38.861800,FMin7
38.861800,39.530870,DbMaj7
