14.405299,16.028332,CMaj7
16.028332,17.885519,DMaj7
26.404355,29.856301,GMaj7
29.856301,33.267873,BMin7
33.267873,36.679445,GMaj7
36.679445,40.091016,BMin7
40.091016,43.542962,GMaj7
43.542962,47.015094,BMin7
47.015094,50.386293,GMaj7
50.386293,53.757491,BMin7
53.757491,57.229623,GMaj7
57.229623,60.701756,BMin7
60.701756,64.173888,EMin7
64.173888,67.565273,AMaj7
67.565273,70.956658,GMaj7
70.956658,74.348043,BMin7
74.348043,77.739428,EMin7
77.739428,81.231747,AMaj7
81.231747,83.028374,CMaj7
83.028374,84.663506,DMaj7
84.663506,86.581254,GMaj7
86.581254,88.337507,EMin7
88.337507,89.992825,CMaj7
89.992825,91.547210,DMaj7
91.547210,93.404397,GMaj7
93.404397,95.261584,EMin7
95.261584,96.876530,CMaj7
96.876530,98.491475,DMaj7
98.491475,100.106420,GMaj7
100.106420,101.721366,EMin7
101.721366,103.699674,CMaj7
103.699674,105.274245,DMaj7
105.274245,108.665630,GMaj7
108.665630,112.097389,BMin7
