0.176120,1.950867,AbMaj7
1.950867,3.725614,AMin7
3.725614,5.500362,GbMin7
5.500362,7.275109,BbMin7
7.275109,8.155709,DbMaj7
8.156172,9.036772,B7
9.034017,9.914617,BbMin7
9.916913,10.797513,AbMin7
11.677008,12.557608,GMaj7
12.559904,13.440504,CMaj7
13.442800,14.323400,A7
14.325695,15.206295,DMaj7
15.208591,16.089191,Bb7
16.091487,16.972087,BMin7
16.974383,17.854983,DMaj7
17.857278,18.737878,AMaj7
18.740174,19.620774,EMaj7
19.623070,21.366077,EbMin7
22.248973,23.129573,DbMin7
23.131869,24.897660,AbMin7
24.897660,26.572314,BMaj7
28.429243,30.189338,EMaj7
30.189338,31.977914,GMaj7
31.977914,33.766490,EMin7
34.592425,35.526586,G7
35.526586,36.352520,CMaj7
36.352520,37.252504,BMin7
37.252504,40.829656,GbMin7
40.829656,44.406808,DMaj7
44.406808,45.620078,DMin7
